1,2
183.521378,183.521378
183.7832358762278,189.254089
178.61429196924774,192.607269
180.75122634809213,191.653473
183.27785550272102,190.44136
173.51352931959627,187.430939
175.21461075098142,187.922745
177.6785885968734,185.508453
174.7215618159236,185.657471
176.28973348120678,185.423996
178.16387510127274,189.244156
176.0091507407221,188.25061000000002
179.14468946248903,189.144791
179.40030245118473,188.041962
179.65628016182774,188.076736
178.7635147480283,190.938126
178.99590815575735,188.84176599999998
180.74370619551462,188.022095
181.00160074470384,187.704163
184.56732705445987,190.804001
177.90424180123048,194.683777
179.5674408027704,201.971375
179.09717948436412,200.68473799999998
185.24089989979686,203.615677
183.03594412095046,206.005142
183.17756148068258,200.600296
183.37238236229717,197.217285
190.23016790449077,202.110474
187.25018361293482,200.585388
188.2836543084515,200.68473799999998
188.1930380553428,202.120407
189.8900687392228,200.15815700000002
188.45877337073637,200.48603799999998
190.4306458682747,199.65145900000002
185.05941010005438,199.422943
190.79673477292803,200.714539
186.9613753670346,206.506866
187.9143280911038,204.574448
187.75068481089974,208.891357
191.12625836409805,213.11390699999998
185.63457845101806,211.94648700000002
190.0527900088944,211.871979
184.5422891116485,212.33894300000003
185.58141109109184,212.269394
185.1894608148175,209.512329
191.3618178020793,208.96090700000002
184.0126161941906,208.300201
185.47500863681117,211.653397
190.5098293815685,228.349808
190.60702847723607,238.836594
199.87481432057294,235.12573199999997
199.24583782382894,241.727798
199.64901432591157,240.98263500000002
206.5844263075041,236.064621
199.23611205439934,236.74519300000003
200.79399526582046,236.655777
203.02334875212756,232.23950200000002
203.21138624099396,233.43672200000003
203.50133884818487,234.37561000000002
207.83287529360229,236.933975
206.8153590673759,234.75811800000002
211.11073003554137,235.965271
211.41195383855793,234.787933
219.94638917190082,235.24496499999998
218.63267390179294,238.96078500000002
215.12050271953171,243.069077
217.35484968575153,244.37557999999999
220.6248287801918,246.347748
214.82241727367585,247.78340099999997
215.32759738178035,245.92549100000002
215.6651551112136,253.178314
216.842050559313,252.363617
220.52506132678008,250.86834700000003
220.72452776486602,240.808777
219.994838948084,243.168427
218.28817667811524,240.759094
218.048034669905,240.83857700000002
216.11160952103225,238.846527
222.16284455109835,240.858444
220.03114467465628,241.926498
220.34509659064761,242.77597000000003
222.1420264287013,239.76058999999998
222.2309373684963,240.490845
222.57466246365806,240.401413
218.06490405235726,239.33337400000002
225.42976542154338,237.947388
221.0896665330614,239.50227400000003
231.12091818786166,238.59814500000002
225.9206546784495,229.904694
225.41740526746676,232.800858
228.113326450527,229.95436099999998
227.5266548033126,226.62602200000003
222.05140187264962,226.318024
226.17868845321865,227.286713
219.6766556996905,232.502792
220.7621618615248,229.785461
223.687008851031,228.75218199999998
224.18634203971928,232.28421
223.34150046608815,240.06858799999998
221.98090313625264,242.020889
222.43211426512082,240.227554
221.9920266313798,241.18135099999998
223.04452435599399,243.14856
221.50054117231153,248.24540699999997
215.24888432549028,250.86834700000003
217.3765253646178,250.51066600000001
222.8522610122057,247.033279
218.82973482037943,242.338821
219.96029664174583,243.292618
216.71456033930818,238.86640899999998
220.8569627837059,237.97718799999998
221.17209302005722,247.92250099999998
223.3653852116676,242.46798700000002
227.74632797565573,246.31793199999998
227.79829979686681,244.643829
228.3170417053511,245.56285099999997
225.58611894463735,249.12965400000002
226.11013565193792,239.318466
228.5300990378252,239.194275
228.33507402015164,232.070602
232.76811558885865,234.216644
233.60354104239408,233.486389
231.55558747999686,233.993103
233.14305572600634,229.452637
229.8909356992286,227.66426099999998
230.37246259640153,228.06665
230.70117004429818,231.459579
240.77116470913748,229.243988
228.2677602800296,233.45163
234.56693595582476,234.52464300000003
228.41114268826107,236.392502
231.52948590214663,236.387527
231.85934710103368,233.789429
231.88852625929212,230.962814
229.14887428935612,222.935028
230.6400787249512,223.272827
233.98119436608275,222.66676299999997
223.4272762009364,217.922623
224.0510809482463,219.050293
226.60773380876026,227.296661
218.0712411063457,226.34782400000003
215.7960759274598,225.89079300000003
223.5114534062047,225.016479
222.6953788741194,225.90570099999997
223.01313225845655,220.08357200000003
224.3522718887983,222.55250499999997
217.07314692185173,221.653366
218.47483244479756,219.00061000000002
218.92157527237978,222.169998
213.52295028793978,221.201294
220.25997271186935,226.799881
220.21413979863422,229.52714500000002
220.17370653674084,229.422821
221.74324587553184,230.997589
222.22555766840196,230.312042
222.9426827914257,229.447662
216.5291035894561,228.970764
218.85267745471515,227.599686
220.58362952123423,227.78349300000002
220.89836975142717,234.773026
218.16862208828266,233.98812900000001
230.19250236567999,234.231552
226.9077403211264,232.592209
227.29462128614495,231.742737
236.98690744707378,230.76409900000002
228.66039245424457,232.18486000000001
228.98665703114568,231.63841200000002
226.29301865539156,235.602631
226.84147026783086,234.872375
222.215864938847,236.46701000000002
